epoch,step,test_loss,time_forward,train_loss,valid_loss
223,895,,0.9945685863494873,5855.00048828125,
224,899,,,,5949.28515625
224,899,,0.9941973686218262,5850.771484375,
225,903,,,,5951.0244140625
225,903,,0.9993102550506592,5834.6767578125,
226,907,,,,5931.62109375
226,907,,0.9952818155288696,5831.00244140625,
227,911,,,,5901.70947265625
227,911,,0.9944419264793396,5814.14208984375,
228,915,,,,5888.26904296875
228,915,,0.9923843145370483,5799.56787109375,
229,919,,,,5880.83544921875
229,919,,0.9930663704872131,5789.3486328125,
230,923,,,,5904.03955078125
230,923,,0.9934589266777039,5781.34521484375,
231,927,,,,5873.4091796875
231,927,,0.9917296767234802,5776.876953125,
232,931,,,,5876.01171875
232,931,,0.992446780204773,5762.8173828125,
233,935,,,,5856.1572265625
233,935,,0.9913458228111267,5757.876953125,
234,939,,,,5851.376953125
234,939,,0.9925906658172607,5744.4296875,
235,943,,,,5837.40283203125
235,943,,0.9919883608818054,5734.31689453125,
236,947,,,,5843.56103515625
236,947,,0.9924677610397339,5727.3486328125,
237,951,,,,5815.646484375
237,951,,0.9926571846008301,5717.13134765625,
238,955,,,,5819.5302734375
238,955,,0.9911782741546631,5704.9765625,
239,959,,,,5799.26904296875
239,959,,0.9935590028762817,5699.99609375,
240,963,,,,5803.60205078125
240,963,,0.9941132068634033,5684.5380859375,
241,967,,,,5792.33740234375
241,967,,0.9948979020118713,5676.56591796875,
242,971,,,,5775.009765625
242,971,,0.9937595129013062,5670.0234375,
243,975,,,,5765.41796875
243,975,,0.9963284134864807,5654.84375,
244,979,,,,5753.2900390625
244,979,,0.9951854348182678,5649.68505859375,
245,983,,,,5757.63818359375
245,983,,0.9935348629951477,5639.2333984375,
246,987,,,,5723.283203125
246,987,,0.9921207427978516,5630.3173828125,
247,991,,,,5710.03466796875
247,991,,0.9940860867500305,5612.92822265625,
248,995,,,,5710.06396484375
248,995,,0.9942869544029236,5603.78271484375,
249,999,,,,5682.025390625
249,999,,0.9902082085609436,5591.55029296875,
250,1003,,,,5687.875
250,1003,,1.0281009674072266,5582.970703125,
251,1007,,,,5676.30322265625
251,1007,,1.0012693405151367,5577.46142578125,
252,1011,,,,5646.74951171875
252,1011,,0.9999207258224487,5559.345703125,
253,1015,,,,5645.6318359375
253,1015,,0.9941481947898865,5542.88134765625,
254,1019,,,,5626.888671875
254,1019,,0.9884633421897888,5531.07177734375,
255,1023,,,,5619.4072265625
255,1023,,0.9906492829322815,5514.412109375,
256,1027,,,,5597.53515625
256,1027,,0.990886390209198,5507.63916015625,
257,1031,,,,5593.70703125
257,1031,,0.9895749688148499,5487.16064453125,
258,1035,,,,5561.134765625
258,1035,,0.9935916066169739,5475.40771484375,
259,1039,,,,5553.60400390625
259,1039,,0.9952065944671631,5458.49658203125,
260,1043,,,,5552.61376953125
260,1043,,0.9935580492019653,5442.896484375,
261,1047,,,,5542.12646484375
261,1047,,0.9914746880531311,5431.26416015625,
262,1051,,,,5511.26220703125
262,1051,,0.9929878115653992,5416.5986328125,
263,1055,,,,5492.65234375
263,1055,,0.9927173852920532,5403.7548828125,
264,1059,,,,5503.078125
264,1059,,0.9909509420394897,5393.6767578125,
265,1063,,,,5521.7978515625
265,1063,,0.9945204257965088,5388.1865234375,
266,1067,,,,5528.01318359375
266,1067,,0.9892889857292175,5383.978515625,
267,1071,,,,5484.89599609375
267,1071,,0.9922645688056946,5377.96337890625,
268,1075,,,,5493.10009765625
268,1075,,0.9927890300750732,5358.8134765625,
269,1079,,,,5480.2587890625
269,1079,,0.992153525352478,5354.361328125,
270,1083,,,,5465.77001953125
270,1083,,0.9913570880889893,5344.572265625,
271,1087,,,,5453.962890625
271,1087,,0.9899608492851257,5332.48486328125,
272,1091,,,,5450.7255859375
272,1091,,0.9879927039146423,5322.21826171875,
273,1095,,,,5443.62158203125
273,1095,,0.994394063949585,5317.5234375,
274,1099,,,,5436.90576171875
274,1099,,0.9898045659065247,5305.7939453125,
275,1103,,,,5414.07568359375
275,1103,,0.9940638542175293,5298.0458984375,
276,1107,,,,5397.50146484375
276,1107,,0.9920446276664734,5286.607421875,
277,1111,,,,5381.26806640625
277,1111,,1.0004775524139404,5281.61962890625,
278,1115,,,,5419.486328125
278,1115,,0.9913297295570374,5265.5986328125,
279,1119,,,,5361.27587890625
279,1119,,0.9881224036216736,5270.57763671875,
280,1123,,,,5379.6328125
280,1123,,0.9929400682449341,5254.279296875,
281,1127,,,,5345.07861328125
281,1127,,0.9933823943138123,5254.8818359375,
282,1131,,,,5342.86328125
282,1131,,0.9911682605743408,5237.7998046875,
283,1135,,,,5332.7890625
283,1135,,0.989975094795227,5231.1689453125,
284,1139,,,,5340.533203125
284,1139,,0.9903615117073059,5225.48583984375,
285,1143,,,,5310.1396484375
285,1143,,0.9906929731369019,5219.45068359375,
286,1147,,,,5299.0830078125
286,1147,,0.9937552213668823,5204.0751953125,
287,1151,,,,5298.73583984375
287,1151,,0.9966470003128052,5194.9130859375,
288,1155,,,,5283.85009765625
288,1155,,0.9935019016265869,5186.4736328125,
289,1159,,,,5275.27587890625
289,1159,,0.9899464845657349,5172.67626953125,
290,1163,,,,5268.56591796875
290,1163,,0.9894157648086548,5164.09521484375,
291,1167,,,,5264.21435546875
291,1167,,0.989288330078125,5149.2666015625,
292,1171,,,,5258.00146484375
292,1171,,0.9920912384986877,5148.228515625,
293,1175,,,,5235.3076171875
293,1175,,0.9893771409988403,5136.09521484375,
294,1179,,,,5234.89111328125
294,1179,,0.9911853075027466,5122.91064453125,
295,1183,,,,5225.28466796875
295,1183,,0.9888083338737488,5111.45556640625,
296,1187,,,,5208.32763671875
296,1187,,0.9887086153030396,5100.77001953125,
297,1191,,,,5202.9521484375
297,1191,,0.9916456341743469,5089.1923828125,
298,1195,,,,5214.736328125
298,1195,,0.9931910037994385,5077.626953125,
299,1199,,,,5188.43603515625
299,1199,,0.9892854690551758,5072.77685546875,
300,1203,,,,5166.0947265625
300,1203,,0.988358199596405,5060.84375,
301,1207,,,,5157.43310546875
301,1207,,0.9948546886444092,5045.93798828125,
302,1211,,,,5140.10400390625
302,1211,,0.9885569214820862,5032.78173828125,
303,1215,,,,5142.1279296875
303,1215,,0.9913654327392578,5023.75,
304,1219,,,,5133.3046875
304,1219,,0.986426055431366,5009.87841796875,
305,1223,,,,5112.7216796875
305,1223,,0.9933587908744812,4997.53125,
306,1227,,,,5117.619140625
306,1227,,0.9906789064407349,4984.16796875,
307,1231,,,,5106.9091796875
307,1231,,0.9908735752105713,4974.72412109375,
308,1235,,,,5119.22509765625
308,1235,,0.9895416498184204,4976.59033203125,
309,1239,,,,5096.66162109375
309,1239,,0.9890342950820923,4964.626953125,
310,1243,,,,5090.42529296875
310,1243,,0.9989181160926819,4954.14306640625,
311,1247,,,,5091.8486328125
311,1247,,0.9903503060340881,4945.1279296875,
312,1251,,,,5073.3173828125
312,1251,,0.9887619614601135,4936.2802734375,
313,1255,,,,5053.26513671875
313,1255,,0.9858475923538208,4924.021484375,
314,1259,,,,5045.67236328125
314,1259,,0.9855198860168457,4921.8427734375,
315,1263,,,,5038.26220703125
315,1263,,0.9925681948661804,4909.2255859375,
316,1267,,,,5030.05615234375
316,1267,,0.9894059300422668,4903.369140625,
317,1271,,,,5006.22998046875
317,1271,,0.9890002012252808,4891.01953125,
318,1275,,,,5000.63720703125
318,1275,,0.987241268157959,4881.17626953125,
319,1279,,,,4988.3828125
319,1279,,0.9863756895065308,4878.54150390625,
320,1283,,,,4972.4912109375
320,1283,,0.990098237991333,4858.939453125,
321,1287,,,,4966.61572265625
321,1287,,0.9883902668952942,4854.86376953125,
322,1291,,,,4947.48681640625
322,1291,,0.9908259510993958,4842.16357421875,
323,1295,,,,4952.08984375
323,1295,,0.9896630644798279,4831.82958984375,
324,1299,,,,4938.5234375
324,1299,,0.9894450306892395,4819.94287109375,
325,1303,,,,4923.85302734375
325,1303,,0.98713618516922,4808.1474609375,
326,1307,,,,4910.89208984375
326,1307,,0.9887524843215942,4797.93359375,
327,1311,,,,4896.18115234375
327,1311,,0.987440288066864,4782.34130859375,
328,1315,,,,4885.18505859375
328,1315,,0.9895302653312683,4769.10205078125,
329,1319,,,,4924.7568359375
329,1319,,0.9912742376327515,4760.33837890625,
330,1323,,,,4923.63720703125
330,1323,,0.9910809397697449,4772.36328125,
331,1327,,,,4889.912109375
331,1327,,0.9882563948631287,4753.43994140625,
332,1331,,,,4880.0791015625
332,1331,,0.9881282448768616,4740.25,
333,1335,,,,4842.42333984375
333,1335,,0.9883021116256714,4726.8701171875,
334,1339,,,,4837.89501953125
334,1339,,0.988423228263855,4720.087890625,
335,1343,,,,4821.794921875
335,1343,,0.9892174005508423,4707.701171875,
336,1347,,,,4832.87353515625
336,1347,,0.9870527386665344,4698.05029296875,
337,1351,,,,4822.416015625
337,1351,,0.9878316521644592,4705.7275390625,
338,1355,,,,4796.55029296875
338,1355,,0.9898925423622131,4687.15625,
339,1359,,,,4809.05322265625
339,1359,,0.9887351393699646,4674.8994140625,
340,1363,,,,4802.47705078125
340,1363,,0.9903593063354492,4677.4814453125,
341,1367,,,,4776.17236328125
341,1367,,0.9915168285369873,4662.052734375,
342,1371,,,,4776.36083984375
342,1371,,0.9923115968704224,4648.65087890625,
343,1375,,,,4771.1953125
343,1375,,0.9934881329536438,4645.20751953125,
344,1379,,,,4757.00146484375
344,1379,,0.9901044368743896,4627.06640625,
345,1383,,,,4800.14111328125
345,1383,,0.9910414218902588,4631.22216796875,
346,1387,,,,4755.3837890625
346,1387,,0.9876661896705627,4626.1279296875,
347,1391,,,,4731.80419921875
347,1391,,0.9893876314163208,4606.30712890625,
348,1395,,,,4716.056640625
348,1395,,0.9947700500488281,4593.4130859375,
349,1399,,,,4720.626953125
349,1399,,0.9929521679878235,4586.15966796875,
350,1403,,,,4711.30078125
350,1403,,1.021691083908081,4577.64794921875,
351,1407,,,,4687.58203125
351,1407,,0.9905260801315308,4564.4912109375,
352,1411,,,,4690.41162109375
352,1411,,0.9904524683952332,4553.36328125,
353,1415,,,,4669.35205078125
353,1415,,0.9874395132064819,4543.65087890625,
354,1419,,,,4659.23193359375
354,1419,,0.9853636026382446,4535.3349609375,
355,1423,,,,4648.28662109375
355,1423,,0.9865525364875793,4521.84375,
356,1427,,,,4654.98291015625
356,1427,,0.9880664348602295,4505.693359375,
357,1431,,,,4614.513671875
357,1431,,0.9855989813804626,4497.20068359375,
358,1435,,,,4620.76708984375
358,1435,,0.9828416109085083,4488.92138671875,
359,1439,,,,4601.833984375
359,1439,,0.9848008155822754,4475.76708984375,
360,1443,,,,4592.3369140625
360,1443,,0.9848986864089966,4464.14990234375,
361,1447,,,,4605.57080078125
361,1447,,0.983099639415741,4450.4765625,
362,1451,,,,4575.17333984375
362,1451,,0.9844940900802612,4442.45166015625,
363,1455,,,,4585.2431640625
363,1455,,0.9848386645317078,4433.01806640625,
364,1459,,,,4565.921875
364,1459,,0.9834632873535156,4436.80029296875,
365,1463,,,,4568.22119140625
365,1463,,0.9871484041213989,4428.001953125,
366,1467,,,,4536.6220703125
366,1467,,0.9879094362258911,4415.21142578125,
367,1471,,,,4538.64501953125
367,1471,,0.98727947473526,4404.72998046875,
368,1475,,,,4521.85107421875
